"","regspp","region","spp","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"55","AFSC_Aleutians_Scyphozoa","AFSC_Aleutians","Scyphozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.044801733312,NA,NA,-182.827205972749,NA,NA,NA,NA,-183.369645605172,NA,NA,-181.668982811523,NA,NA,-173.631914942286,NA,NA,-175.28873272381,NA,-175.761364319501,NA,-181.675392424371,NA,-180.65217074378,NA,NA,NA,-179.158714869221,NA
"56","AFSC_Aleutians_Sebastesalutus","AFSC_Aleutians","Sebastesalutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.246778064142,NA,NA,-174.89068189771,NA,NA,NA,NA,-181.998840402752,NA,NA,-180.66265923023,NA,NA,-179.864312004746,NA,NA,-180.359099174259,NA,-180.461798750926,NA,-179.15249794211,NA,-180.232818681106,NA,NA,NA,-179.650701279334,NA
"57","AFSC_Aleutians_Sebastesborealis","AFSC_Aleutians","Sebastesborealis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.913890060842,NA,NA,-174.24551227595,NA,NA,NA,NA,-184.311333167796,NA,NA,-177.620816121595,NA,NA,-178.424547885716,NA,NA,-181.94592425227,NA,-179.579130470832,NA,-181.78810814714,NA,-177.76090320335,NA,NA,NA,-180.418385839818,NA
"58","AFSC_Aleutians_Sebastespolyspinis","AFSC_Aleutians","Sebastespolyspinis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.945443123866,NA,NA,-180.046996222441,NA,NA,NA,NA,-184.13538879445,NA,NA,-182.606096675544,NA,NA,-183.547004299669,NA,NA,-181.548460465153,NA,-184.890209785811,NA,-183.17316128864,NA,-180.1463386588,NA,NA,NA,-182.715627794603,NA
"59","AFSC_Aleutians_Sebastesvariegatus","AFSC_Aleutians","Sebastesvariegatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.490712267225,NA,NA,-166.833950161545,NA,NA,NA,NA,-182.338918952058,NA,NA,-179.104990697811,NA,NA,-181.349260192237,NA,NA,-179.190955744239,NA,-177.247242965662,NA,-168.57672177352,NA,-177.792886564818,NA,NA,NA,-177.72707979157,NA
"60","AFSC_Aleutians_Sebastolobusalascanus","AFSC_Aleutians","Sebastolobusalascanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.855510870328,NA,NA,-181.934697352417,NA,NA,NA,NA,-185.11288919231,NA,NA,-182.038718853665,NA,NA,-182.603510107954,NA,NA,-182.698786240182,NA,-182.537700302903,NA,-183.614680555457,NA,-183.212314132238,NA,NA,NA,-183.834264228437,NA
"61","AFSC_Aleutians_Somniosuspacificus","AFSC_Aleutians","Somniosuspacificus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.244040345271,NA,NA,-174.17890746413,NA,NA,NA,NA,-170.036054117939,NA,NA,-171.32722023396,NA,NA,-167.976600389917,NA,NA,-168.493450332295,NA,-169.077445776572,NA,-172.069773748352,NA,-166.782956796117,NA,NA,NA,-168.312987407407,NA
"62","AFSC_Aleutians_Strongylocentrotusdroebachiensis","AFSC_Aleutians","Strongylocentrotusdroebachiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181.066556791609,NA,NA,-181.179747633835,NA,NA,NA,NA,-180.008909612859,NA,NA,-179.217983210769,NA,NA,-177.232132806572,NA,NA,-177.151606821762,NA,-175.508075781204,NA,-177.359405233213,NA,-175.976384612398,NA,NA,NA,-178.930126808966,NA
"63","AFSC_Aleutians_Theragrachalcogramma","AFSC_Aleutians","Theragrachalcogramma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.979343576027,NA,NA,-176.914283965664,NA,NA,NA,NA,-174.733030118024,NA,NA,-173.833462125453,NA,NA,-173.589520904952,NA,NA,-175.585021161533,NA,-172.524371842926,NA,-169.279463452763,NA,-173.660387203112,NA,NA,NA,-171.365750841688,NA
"64","AFSC_Aleutians_Triglopsforficata","AFSC_Aleutians","Triglopsforficata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.951947578289,NA,NA,-177.992575063388,NA,NA,NA,NA,-176.590420663438,NA,NA,-179.439806596489,NA,NA,-174.779838018866,NA,NA,-178.00756087718,NA,-177.037254149645,NA,-179.857158841684,NA,-179.6367130469,NA,NA,NA,-175.046029878571,NA
"65","AFSC_Aleutians_Triglopsscepticus","AFSC_Aleutians","Triglopsscepticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.716123463419,NA,NA,-174.454676185893,NA,NA,NA,NA,-181.008298465487,NA,NA,-179.0982401568,NA,NA,-176.403497879068,NA,NA,-176.089284149658,NA,-177.290044884246,NA,-176.880939411612,NA,-175.501136365043,NA,NA,NA,-174.492703850212,NA
"66","AFSC_Aleutians_Zaprorasilenus","AFSC_Aleutians","Zaprorasilenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181.450841505079,NA,NA,-181.099905851576,NA,NA,NA,NA,-183.513132580194,NA,NA,-181.206041182533,NA,NA,-184.891344425916,NA,NA,-183.685201627442,NA,-183.756815634273,NA,-177.654683924514,NA,-182.789081954482,NA,NA,NA,-182.165650246008,NA
"67","AFSC_EBS_Actiniaria","AFSC_EBS","Actiniaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.00718594831,-169.024958379079,-168.214497948203,-169.162223124661,-167.589727436397,-166.825048004624,-167.354568220991,-167.794357748409,-167.859060047218,-168.059728946198,-168.544648351222,-167.875807563053,-167.692244863545,-167.698418764379,-167.311942875087,-167.386894821111,-166.842853002114,-167.885737244974,-167.060313631532,-167.686591674367,-167.497964553393,-165.949939703686,-169.722738694269,-166.216907191959,-167.695163635072,-164.767825454408,-170.889806204127,-170.527976201755,-168.401903319934,-171.339445831044
"68","AFSC_EBS_Aforiacircinata","AFSC_EBS","Aforiacircinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.256432081306,-173.946840738142,-173.410862229119,-173.894558816619,-171.591125190646,-173.371454380649,-173.433444068047,-174.286873024553,-174.568865900867,-173.961861677965,-171.754998678375,-168.361705881028,-170.740179918082,-172.404109008156,-173.197733613723,-168.406319089235,-173.36930084965,-173.730143495631,-174.456999625051,-174.499573205065,-173.397147632594,-174.058964520328,-174.519298034015,-173.495430042838,-171.71062333684,-173.509724655499,-173.733236132071,-174.205349105655,-173.123539965646,-173.240085161144
"69","AFSC_EBS_Ammodyteshexapterus","AFSC_EBS","Ammodyteshexapterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.383616334353,-163.199859667266,-162.874608428099,-163.11665453893,-163.899499222404,-165.430865881872,-163.402688982129,-163.691793799528,-162.430330928489,-163.404639631218,-164.07387929893,-163.891620199637,-162.912031272784,-163.19397054328,-165.788822020514,-163.389817665873,-163.039161187193,-162.981338511244,-166.45173530428,-162.430330928489,-162.732719878923,-164.597705126282,-163.248991989854,-163.002950112253,-163.065552985318,-162.802856402635,-163.886585946528,-163.200253992834,-162.492670236351,-162.978891061119
"70","AFSC_EBS_Anarhichasorientalis","AFSC_EBS","Anarhichasorientalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.309628569829,-167.447579783591,-165.868677248678,-167.709127593407,-166.91580230749,-167.328405453713,-167.709127593407,-167.709127593407,-165.628911568522,-167.709127593407,-167.408339833792,-167.709127593407,-167.214437915426,-166.19480128174,-164.621766839225,-164.347600783907,-166.042481218584,-165.950673410104,-164.980832026212,-162.430330928489,-167.170706573715,-166.480629834474,-165.144510269905,-166.592130323578,-167.44393652056,-166.127585324162,-165.551787408098,-165.736996639887,-164.743354063511,-165.173418392666
"71","AFSC_EBS_Aplidiumsp.A(Clark2006)","AFSC_EBS","Aplidiumsp.A(Clark2006)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.054044698651,-163.680647343792,-165.860124801393,-166.11331537137,-165.987200206578,-165.191334550889,-165.391213780641,-164.30054760447,-164.827361057045,-168.76780580996,-168.308051125108,-166.56839458578,-166.490979289341,-168.30480355423,-166.914866134804,-166.789318061028,-168.292027591092,-167.576118910509,-167.194724521138,-165.577409302443,-164.748129753465,-168.542440024162,-164.821490808148,-164.113027564908,-165.789769525489,-165.299333093017,-165.18389721021,-168.303716729519,-167.738592857737,-166.382699885692
"72","AFSC_EBS_Argissp.","AFSC_EBS","Argissp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.356283597349,-171.46727092843,-167.740241347715,-170.696897639762,-171.717302094401,-169.751234488909,-171.124958245399,-164.115263501314,-167.669630048932,-171.269704087662,-173.611311726601,-173.741046156799,-174.349041281704,-169.138121066222,-170.664619109723,-168.967042617435,-171.532667035943,-171.276512327508,-171.358299185337,-171.26760465555,-172.864887148657,-170.922854614849,-168.572763762601,-171.507997559007,-169.577562676553,-169.429117051214,-167.974013640529,-168.80866857399,-170.096602290847,-167.502165648416
"73","AFSC_EBS_Ascidiacea","AFSC_EBS","Ascidiacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.942090196413,-169.516124103021,-165.400803080263,-165.466852331613,-164.053815426624,-168.922589070043,-168.331195969338,-167.971830224662,-168.331383443126,-164.857449676831,-168.447574921791,-167.67958283965,-164.336536624987,-169.670658628813,-164.963817766077,-169.227397474752,-166.451070809349,-163.615493009858,-162.937251081419,-164.825103384616,-165.548250919971,-166.610794448042,-167.240022923708,-170.217187965971,-167.907115874939,-165.861765926042,-167.931354894658,-167.747875395675,-165.134427604711,-163.757970526559
"74","AFSC_EBS_Aspidophoroidesbartoni","AFSC_EBS","Aspidophoroidesbartoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.143513639902,-165.574505854406,-166.070067905222,-170.30674173255,-166.613804194394,-168.186171999577,-169.239559270237,-167.260050313015,-167.075608124343,-165.85121983486,-171.474313985759,-169.048563373089,-167.570180939782,-169.79160417931,-168.458454617551,-165.820293973313,-167.934711851222,-164.510342376794,-166.884244390455,-167.150751724402,-169.00427548882,-167.391324824274,-167.317996183665,-169.329964788444,-167.161238369632,-166.942967643883,-166.534947537196,-168.951734649277,-166.280289426976,-165.281772400527
"75","AFSC_EBS_Asteriasamurensis","AFSC_EBS","Asteriasamurensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.941465680552,-164.302152126471,-165.03214113756,-164.161607109633,-164.743371227541,-164.484255792029,-165.107005806385,-165.125830031271,-164.292370965767,-165.224474757938,-165.156477503927,-164.552434200852,-164.922611108477,-165.216839196167,-165.051058409032,-164.850527989988,-164.812265707005,-164.503000091574,-164.853452410896,-164.546583889177,-164.611866573512,-165.209911372972,-165.207772789679,-165.611438556178,-165.462576283358,-164.927218121241,-165.809902124462,-165.704166444304,-165.708733899563,-165.512131028103
"76","AFSC_EBS_Atheresthessp.","AFSC_EBS","Atheresthessp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.208043646591,-169.276247372166,-169.149232002506,-169.516612302637,-169.891088225495,-169.710044121696,-169.72601767426,-170.038876512548,-170.280026557212,-169.136767979063,-169.615727914626,-169.995005599531,-169.222479144133,-168.755260526857,-169.128343131996,-169.557795426604,-169.865840296321,-168.603119355377,-170.606126634296,-169.909820841101,-169.838416375315,-169.878998287782,-169.113959159472,-169.230253961688,-169.005077547587,-169.746183604728,-169.539321725166,-170.167464850196,-170.115407131958,-169.846422143352
"77","AFSC_EBS_Bathymastersignatus","AFSC_EBS","Bathymastersignatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.404483763109,-169.093879286606,-168.790646321334,-169.438313165815,-169.289801763724,-169.634531241968,-169.825225473684,-169.589621432731,-173.528257922149,-168.447043059072,-170.871750789416,-172.384562209129,-170.688433026836,-169.493167313578,-172.46419622042,-172.513150745294,-169.483377971015,-172.080026409396,-170.914814566921,-172.184508911828,-170.602456723946,-169.411698341424,-172.706513478171,-172.838928500521,-173.365292483025,-171.341280111251,-170.641029655927,-171.514970284579,-171.799169037299,-170.284995048743
"78","AFSC_EBS_Beringiusberingii","AFSC_EBS","Beringiusberingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.596889737473,-171.232194265374,-170.822707550674,-170.139578763911,-171.502174669638,-172.075314851247,-171.276755139975,-168.200588055357,-171.466800910062,-171.492051518031,-168.890886542298,-167.719626272043,-164.38679113173,-167.604925811353,-169.662627312652,-171.373648488818,-168.876061144206,-167.273709225893,-172.572881929709,-171.737860459635,-167.242777172759,-171.851189168467,-166.24505815224,-165.252703262727,-164.965981411689,-170.744261583237,-167.865408377056,-168.389552612746,-172.416597123633,-169.684449387981
"79","AFSC_EBS_Beringiussp.","AFSC_EBS","Beringiussp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-167.135307115136,-170.474292369445,-169.345976472725,-172.947386310832,-174.585109074593,-169.858319128525,-173.961244434004,-171.002328385503,-171.992630911962,-174.49011273673,-169.649543564382,-170.685749907119,-168.738064444942,-170.474353046516,-174.141035623672,-171.679886854039,-171.625534443415,-167.072901178964,-172.768824377624,-166.353647107598,-169.44897535313,-170.415016511308,-169.522735834279,-172.344630688776,-169.505595032285,-169.520572296891,-170.846749657167,-169.825154193697,-167.729994553939,-168.779091442556
"80","AFSC_EBS_Buccinumplectrum","AFSC_EBS","Buccinumplectrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.30054760447,-170.483705595086,-173.997565141872,-169.465985617409,-172.618119447607,-173.959778251729,-169.69968799513,-173.305165064002,-173.995179076281,-170.384194072489,-171.849558705961,-171.475864550027,-172.710271425273,-171.567565034177,-173.98636696776,-173.300750168297,-173.802399193454,-173.898600486347,-162.430330928489,-174.130191791729,-170.038314040917,-174.482088067376,-174.190300050671,-174.473483136308,-173.508435114373,-173.870011260408,-170.83491198544,-169.582881324966,-170.207795804523,-172.380903384701
"81","AFSC_EBS_Buccinumsp.","AFSC_EBS","Buccinumsp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.395732920845,-170.378957527708,-169.636165186478,-172.052979815093,-169.577265132001,-170.733933529515,-173.125213009698,-172.607028248012,-169.276429974607,-173.723948979496,-174.129061685013,-172.755042872463,-172.861299871233,-172.640158543987,-171.528609443896,-165.057376143767,-172.847258066441,-172.196453007752,-169.894113582503,-167.122226067267,-171.889229460718,-172.668264026849,-166.385867393796,-168.4183514145,-167.903156668073,-165.045892332887,-168.70489762579,-164.798843090995,-164.786624913757,-168.4807348352
"82","AFSC_EBS_Canceroregonensis","AFSC_EBS","Canceroregonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.30054760447,-164.30054760447,-164.134653080929,-164.22442305356,-164.337591202424,-164.332315923144,-164.244379671997,-164.30054760447,-164.30054760447,-164.30054760447,-164.30054760447,-163.699960649293,-164.284546697819,-164.30054760447,-163.869377702349,-163.828591657956,-164.323538721257,-164.335255387193,-164.30054760447,-164.556074825741,-164.30054760447,-164.280016112093,-164.57816231152,-164.358057585523,-165.919754877474,-164.748970693318,-164.847984014968,-164.796199167993,-164.665330801133,-164.30054760447
"83","AFSC_EBS_Chionoecetesbairdi","AFSC_EBS","Chionoecetesbairdi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.907566006549,-170.207094928627,-169.149892965195,-168.138858837009,-167.254319875498,-166.031809428857,-166.442345855879,-166.015006556216,-166.595804395733,-166.549132380101,-166.448419798448,-165.863063671031,-166.202297404612,-166.268189717574,-165.683468919977,-166.533559550406,-167.277043545015,-166.076196290063,-166.061479948806,-167.014104085872,-166.927423115665,-167.277705606744,-168.130633518094,-168.469321605123,-168.378060011893,-168.415192956761,-167.426539963059,-168.036013747503,-167.707525657038,-167.134705763437
"84","AFSC_EBS_Chionoeceteshybrid","AFSC_EBS","Chionoeceteshybrid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.081869402512,-172.798463868489,-171.909335230375,-173.255863692977,-169.560992906379,-169.496963033571,-169.013194558094,-167.891648828573,-168.623902108675,-169.406633684988,-169.64737846313,-170.108380058217,-166.088077828751,-168.352474364329,-168.355092068086,-169.636057435395,-167.814848999557,-167.869193182003,-171.067118344828,-169.827021211208,-168.146033157586,-168.72564854845,-169.121323631809,-172.382713497489,-166.992134764417,-169.014470354856,-169.089032678383,-167.267664416732,-169.801091795127,-169.635371625748
"85","AFSC_EBS_Chionoecetesopilio","AFSC_EBS","Chionoecetesopilio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.07110529854,-170.425623873447,-170.339605838621,-170.847906934331,-170.025939822128,-171.15376180189,-170.395792298012,-171.118838803065,-170.744577765026,-171.530038258928,-171.232689601468,-171.114796751192,-169.988507149239,-171.197034829796,-170.593014397265,-170.804257385851,-171.319400881907,-171.239094448987,-172.378804403043,-171.995794116753,-172.08415918076,-172.351609158963,-171.905582287933,-171.466123514728,-171.812714396568,-171.321264809474,-171.46682782667,-171.604599894649,-171.652651414941,-172.696778211914
"86","AFSC_EBS_Clinopegmamagnum","AFSC_EBS","Clinopegmamagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.992923613903,-169.995439651114,-168.08779389822,-171.106959975477,-171.014449768912,-169.793977172162,-173.085912633465,-171.019349222484,-172.28341170666,-172.822427081124,-173.173541225375,-167.926863137486,-168.087213661139,-172.55765561003,-169.918852761326,-169.623283228099,-169.723308438109,-168.254538265258,-171.085144437801,-171.025611999949,-170.575420688951,-171.775432853709,-168.751505033392,-170.965316762644,-170.006755353907,-172.028934487555,-170.935525143678,-172.019018038444,-173.279030521644,-171.65644372429
"87","AFSC_EBS_Clupeapallasi","AFSC_EBS","Clupeapallasi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.484178492072,-166.888417256091,-164.490027731364,-170.146539721674,-166.411381340371,-168.647480085951,-163.044398359665,-165.906900681782,-167.865142419012,-163.615716555967,-164.510039276526,-162.586354264782,-163.469294851064,-162.987761673678,-162.762846288635,-164.001750975829,-163.327781236385,-165.680868812438,-164.137382091896,-162.630769596416,-169.430377714543,-169.676835305419,-165.713828637498,-166.590151224956,-166.40641055888,-164.373098519272,-163.522044064956,-167.735297730633,-167.283714823715,-162.726436681681
"88","AFSC_EBS_Colussp.","AFSC_EBS","Colussp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.00731205885,-169.952177920048,-170.715543989839,-169.371592048739,-164.369458651202,-165.918811753851,-165.944573591123,-171.080774800483,-170.903119610952,-174.585109074593,-164.506702950559,-174.088161203904,-165.31336030387,-173.244111219424,-170.453586065849,-172.540070856424,-165.166066518953,-168.266729376253,-173.378304042221,-167.322734796789,-168.414575612587,-173.679471424036,-170.081401925527,-168.290436610666,-171.199314571089,-171.833048382405,-170.755379796941,-169.191686411805,-173.888812092428,-169.513063340689
"89","AFSC_EBS_Crangonsp.","AFSC_EBS","Crangonsp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.900000022845,-170.033892995939,-165.284434498461,-165.938014268159,-169.110664291291,-168.439981833414,-166.334440218732,-165.501927977041,-167.348387731727,-169.424575476485,-170.915089919449,-173.925906070568,-171.92852424752,-166.735561920381,-170.350265980031,-167.084194039419,-171.127250397474,-164.617485256005,-172.54152407859,-171.588369404236,-166.841140427119,-166.887851430217,-167.527637521732,-168.428674562632,-167.488282979515,-169.189861166464,-171.700904170033,-170.139093840806,-166.568263847875,-169.550251476714
"90","AFSC_EBS_Ctenodiscuscrispatus","AFSC_EBS","Ctenodiscuscrispatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.585109074593,-174.547044442214,-174.455057164023,-174.566713377391,-174.568891161753,-174.392165074347,-174.495057076383,-174.575979450508,-174.523318673007,-173.735388841901,-174.502469171188,-174.574824299636,-174.112874274501,-173.967598347549,-174.545698456863,-174.539312545158,-174.578364093931,-174.490431733327,-174.573833799968,-174.542316539732,-174.537042212212,-174.558168123078,-174.544228875078,-174.539238646023,-174.452646764299,-174.530008413093,-174.532725731986,-174.538255549376,-174.546829752172,-174.422447068015
"91","AFSC_EBS_Dasycottussetiger","AFSC_EBS","Dasycottussetiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.525639950158,-172.743780937428,-171.200251529148,-172.728171815497,-169.396283002359,-170.726215560756,-172.3003600243,-170.533584084029,-169.675814178489,-168.952238671083,-170.770267630868,-172.327446902535,-172.184485828636,-173.574494550557,-173.00163432932,-171.183560936725,-170.746864947895,-171.411618467137,-171.651697653295,-171.076477448544,-171.275193419406,-170.683029022297,-171.687938312918,-172.844466019033,-170.611443985197,-171.156286459377,-170.045173312472,-170.775174729128,-171.663423177089,-171.07970147071
"92","AFSC_EBS_Erimacrusisenbeckii","AFSC_EBS","Erimacrusisenbeckii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.461002763506,-167.544194571097,-167.202364503934,-168.201422744432,-167.524702610271,-168.343501415435,-167.924839838488,-169.393537715008,-168.442142632273,-168.131471838974,-168.729781118079,-167.59230455849,-168.776846331275,-168.898967003583,-168.433126431332,-168.282260203465,-167.156971686742,-167.537966222449,-167.010966945476,-166.991260010406,-166.420516526568,-166.058565211941,-166.538732932214,-166.264035846705,-165.653300547303,-165.161008577255,-164.776933286622,-165.545615732661,-165.290205393983,-166.386691134366
"93","AFSC_EBS_Fusitritonoregonensis","AFSC_EBS","Fusitritonoregonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.664033989561,-168.017139467224,-167.881293445673,-169.437004187595,-168.00639027472,-168.552507344685,-168.965549402362,-167.918868869139,-167.837012084081,-166.742828497241,-168.013980164888,-166.480960287813,-166.632510485175,-167.613114221696,-167.302426718964,-168.04315369994,-167.61483985773,-169.546461586984,-167.597781522518,-168.841648903002,-166.946562321536,-168.452045162831,-167.282104232322,-166.429708135757,-167.282507138707,-167.454588679469,-167.602901167196,-167.894160928273,-167.472232587671,-167.472751095044
"94","AFSC_EBS_Gadusmacrocephalus","AFSC_EBS","Gadusmacrocephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.994036311373,-168.057321312419,-168.900604389553,-168.881358925946,-169.177560601083,-168.752786158898,-168.974412986919,-169.998543269788,-170.263653189895,-168.631826598063,-167.985357340545,-167.392686590395,-168.719216704424,-168.287785786704,-167.960023735307,-169.185830566579,-167.940659473518,-169.107893359689,-169.295817703299,-168.931937416476,-169.678529658308,-169.125588611382,-169.519625831143,-170.176170380375,-170.581442329273,-170.053486606859,-169.737954610295,-168.933782504345,-168.102677310461,-167.677784887454
"95","AFSC_EBS_gastropodeggs","AFSC_EBS","gastropodeggs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.836641951174,-168.748139601831,-168.318774226452,-168.417865808629,-168.584791371394,-167.854384469036,-169.663566078478,-167.619578175351,-172.567688060367,-170.939897352666,-167.940571567551,-170.406854042649,-169.446746289571,-168.973009951306,-167.496879420069,-167.700638000719,-166.900503115489,-167.772822519336,-168.587593140181,-170.426685592135,-167.85776539082,-168.750370089814,-167.489390991991,-168.910640927909,-169.590350438981,-168.797883155236,-168.679550109466,-169.548570420525,-170.345504326724,-167.566094172231
"96","AFSC_EBS_Gersemiasp.","AFSC_EBS","Gersemiasp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.68998871682,-166.994502114404,-168.209297265496,-164.503978430065,-165.051782633314,-165.610995413685,-165.418843597617,-166.231556460652,-165.852915685742,-166.145075739799,-166.345271489535,-166.854416408608,-166.565153850807,-169.230094862998,-166.766311344237,-166.390729128781,-166.024335880129,-166.0834510463,-165.763767586856,-164.899748722071,-165.549337193414,-167.355900589748,-167.113199860963,-167.362926711821,-167.063231276409,-166.221475513833,-167.802557996153,-166.978331743394,-170.291194686654,-164.543483286704
"97","AFSC_EBS_Glyptocephaluszachirus","AFSC_EBS","Glyptocephaluszachirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.542209573738,-167.985516012855,-168.272431415782,-170.06057225004,-168.342184648021,-169.262780679608,-168.610938216032,-168.955568521557,-168.386688023255,-168.148703812789,-168.474092897149,-167.533062925725,-167.847037533704,-168.462639785926,-167.98202509632,-167.843181870156,-167.868401683412,-168.380045395776,-169.250381312111,-169.046337583299,-168.388902032494,-168.513983420544,-167.944879732578,-167.631517057011,-168.036839955045,-167.79540963746,-169.231274865743,-168.675432346373,-168.910703175803,-168.204038474767
